rag_id,id,date,reviewerTitle,ratingValue,ratingText,reviewReply,reviewReplyType,sentimentAnalysis,satisfactoryLevel,locationId,google_review_id,thirdPartyReviewSourcesId,url,full_review_json
REV_2027338_G_AbFvOqn_,2027338,2025-02-15 06:38:22.011000+00:00,Ashton Kupe,4,"Nestled in the vibrant De Pijp neighborhood of Amsterdam, FACTORY GIRL at Saenredamstraat 32 offers a delightful culinary experience that seamlessly blends health-conscious dining with indulgent flavors. Originally established as a vegetarian and vegan haven, the restaurant has expanded its menu to include select meat dishes, catering to a diverse clientele while maintaining its commitment to quality and taste.

Upon entering, guests are greeted by a hip and cozy ambiance, characterized by a bright, modern interior adorned with lush greenery. This inviting atmosphere makes it an ideal spot to relax, enjoy a meal, and perhaps linger over a second cup of coffee.

The menu is a testament to culinary innovation, offering a wide array of dishes that cater to various dietary preferences. Vegan and vegetarian options are prominently featured, with clear labeling to assist diners in making informed choices. A standout dish is the ""Turk's Mom,"" praised by patrons as one of the best breakfasts they've ever had.  For those with a sweet tooth, the vegan and gluten-free pancakes, topped with whipped cream and marmalade, are a must-try.","Hey there, Ashton Kupe! We're thrilled to see your fantastic four-star rating for FACTORY GIRL Brunch Restaurant in Amsterdam. While we'd love to hear more about what made your experience great, we're just happy you enjoyed your time with us and hope to welcome you back soon for another delicious brunch adventure.",dailyJobTemplate,Positive,90,93,AbFvOqn_rSHZ-_4i4gXlcERLM_PjamPUumg-wpupUGlq_uSoGyM8qmDsJjkAHcKgVKC2ISBxWZ2rNA,69,,"{""date"": ""2025-02-15 06:38:22.011000+00:00"", ""google_review_id"": ""AbFvOqn_rSHZ-_4i4gXlcERLM_PjamPUumg-wpupUGlq_uSoGyM8qmDsJjkAHcKgVKC2ISBxWZ2rNA"", ""id"": 2027338, ""isDraft"": false, ""ratingText"": ""Nestled in the vibrant De Pijp neighborhood of Amsterdam, FACTORY GIRL at Saenredamstraat 32 offers a delightful culinary experience that seamlessly blends health-conscious dining with indulgent flavors. Originally established as a vegetarian and vegan haven, the restaurant has expanded its menu to include select meat dishes, catering to a diverse clientele while maintaining its commitment to quality and taste.\n\nUpon entering, guests are greeted by a hip and cozy ambiance, characterized by a bright, modern interior adorned with lush greenery. This inviting atmosphere makes it an ideal spot to relax, enjoy a meal, and perhaps linger over a second cup of coffee.\n\nThe menu is a testament to culinary innovation, offering a wide array of dishes that cater to various dietary preferences. Vegan and vegetarian options are prominently featured, with clear labeling to assist diners in making informed choices. A standout dish is the \""Turk's Mom,\"" praised by patrons as one of the best breakfasts they've ever had.  For those with a sweet tooth, the vegan and gluten-free pancakes, topped with whipped cream and marmalade, are a must-try."", ""ratingValue"": 4.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hey there, Ashton Kupe! We're thrilled to see your fantastic four-star rating for FACTORY GIRL Brunch Restaurant in Amsterdam. While we'd love to hear more about what made your experience great, we're just happy you enjoyed your time with us and hope to welcome you back soon for another delicious brunch adventure."", ""reviewReplyType"": ""dailyJobTemplate"", ""reviewerTitle"": ""Ashton Kupe"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 90.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_2027649_T_71,2027649,2025-02-14 13:00:43+00:00,HamzaButt1190,4,Well the menu and taste of all the items of this restaurant is worth it.,"Hey there, HamzaButt1190! We're thrilled to hear you enjoyed the menu and found the taste of our dishes at FACTORY GIRL to be worth it. We appreciate your awesome feedback and hope to see you again soon for more delicious experiences!",reviewAgent,Positive,90,93,,71,https://www.happycow.net/reviews/factory-girl-amsterdam-196736/1861671#reviews,"{""date"": ""2025-02-14 13:00:43+00:00"", ""google_review_id"": null, ""id"": 2027649, ""isDraft"": false, ""ratingText"": ""Well the menu and taste of all the items of this restaurant is worth it."", ""ratingValue"": 4.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hey there, HamzaButt1190! We're thrilled to hear you enjoyed the menu and found the taste of our dishes at FACTORY GIRL to be worth it. We appreciate your awesome feedback and hope to see you again soon for more delicious experiences!"", ""reviewReplyType"": ""reviewAgent"", ""reviewerTitle"": ""HamzaButt1190"", ""url"": ""https://www.happycow.net/reviews/factory-girl-amsterdam-196736/1861671#reviews"", ""thirdPartyReviewSourcesId"": 71, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 90.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": false, ""reviewStatus_editReplyFailed"": false, ""reviewStatus_requestStatus"": ""done"", ""reviewStatus_saveReplyFailed"": false, ""reviewStatus_sessionError"": false}"
REV_1995591_G_AbFvOqmj,1995591,2025-02-13 16:32:27.434000+00:00,Andrej Matic,2,,"Hey Andrej! We're sorry to hear your experience at FACTORY GIRL didn't meet your expectations. We'd love to hear more about what we could improve, so feel free to drop us a line at helloamsterdam@factorygirl.net if you'd like to share your thoughts.",dailyJobEmotionAI,,0,93,AbFvOqmjEJL4WlYhEaX7Gtzk4CClmWpYtH7xEcfPiL6cGcpIImnJOkVPKMqMDl6DqN2p-BmyeateuQ,69,,"{""date"": ""2025-02-13 16:32:27.434000+00:00"", ""google_review_id"": ""AbFvOqmjEJL4WlYhEaX7Gtzk4CClmWpYtH7xEcfPiL6cGcpIImnJOkVPKMqMDl6DqN2p-BmyeateuQ"", ""id"": 1995591, ""isDraft"": false, ""ratingText"": """", ""ratingValue"": 2.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hey Andrej! We're sorry to hear your experience at FACTORY GIRL didn't meet your expectations. We'd love to hear more about what we could improve, so feel free to drop us a line at helloamsterdam@factorygirl.net if you'd like to share your thoughts."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Andrej Matic"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": null, ""satisfactoryLevel"": 0.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1971836_T_71,1971836,2025-02-12 13:30:30+00:00,abd01,4,"I recently had the pleasure of trying factory girl, and it was absolutely fantastic! The flavors were perfectly balanced, and each bite was better than the last. The ingredients were fresh, and you could tell that a lot of care went into preparing the meal. The presentation was also top-notch, making it as enjoyable to look at as it was to eat. I especially loved [mention a specific element, like the seasoning, texture, or any unique aspect of the dish]. Overall, I highly recommend it and will definitely be coming back for more!","Hey abd01! We're thrilled you had such a fantastic experience at FACTORY GIRL and loved the flavors, presentation, and overall care put into your meal. We can't wait to welcome you back and create more delicious memories for you!",reviewAgent,Positive,95,93,,71,https://www.happycow.net/reviews/factory-girl-amsterdam-196736/1860551#reviews,"{""date"": ""2025-02-12 13:30:30+00:00"", ""google_review_id"": null, ""id"": 1971836, ""isDraft"": false, ""ratingText"": ""I recently had the pleasure of trying factory girl, and it was absolutely fantastic! The flavors were perfectly balanced, and each bite was better than the last. The ingredients were fresh, and you could tell that a lot of care went into preparing the meal. The presentation was also top-notch, making it as enjoyable to look at as it was to eat. I especially loved [mention a specific element, like the seasoning, texture, or any unique aspect of the dish]. Overall, I highly recommend it and will definitely be coming back for more!"", ""ratingValue"": 4.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hey abd01! We're thrilled you had such a fantastic experience at FACTORY GIRL and loved the flavors, presentation, and overall care put into your meal. We can't wait to welcome you back and create more delicious memories for you!"", ""reviewReplyType"": ""reviewAgent"", ""reviewerTitle"": ""abd01"", ""url"": ""https://www.happycow.net/reviews/factory-girl-amsterdam-196736/1860551#reviews"", ""thirdPartyReviewSourcesId"": 71, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 95.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": false, ""reviewStatus_editReplyFailed"": false, ""reviewStatus_requestStatus"": ""done"", ""reviewStatus_saveReplyFailed"": false, ""reviewStatus_sessionError"": false}"
REV_1955480_G_AbFvOqmR,1955480,2025-02-09 13:30:30.656000+00:00,Erdem Koçer,3,"If you're looking for good food but bad service, this is the place. They are not acting nice when you have questions. Also we knew we had a few minutes on our reservation but they said we have to go in a bad manner.

I'd rather not be treated like this on a sunday but brunch.","Hi Erdem! We're truly sorry to hear about your disappointing experience at FACTORY GIRL, especially regarding the service you received. We appreciate your feedback and will use it to improve our customer interactions and reservation handling, as we want all our guests to feel welcomed and valued.",dailyJobEmotionAI,Negative,40,93,AbFvOqmRXOQ9n6VLBR-xrmjvSkgrY8w2rh2uTUmn3S81kMVcuYPwhvvBWgb-7a2gor6RZszCeV7KEg,69,,"{""date"": ""2025-02-09 13:30:30.656000+00:00"", ""google_review_id"": ""AbFvOqmRXOQ9n6VLBR-xrmjvSkgrY8w2rh2uTUmn3S81kMVcuYPwhvvBWgb-7a2gor6RZszCeV7KEg"", ""id"": 1955480, ""isDraft"": false, ""ratingText"": ""If you're looking for good food but bad service, this is the place. They are not acting nice when you have questions. Also we knew we had a few minutes on our reservation but they said we have to go in a bad manner.\n\nI'd rather not be treated like this on a sunday but brunch."", ""ratingValue"": 3.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hi Erdem! We're truly sorry to hear about your disappointing experience at FACTORY GIRL, especially regarding the service you received. We appreciate your feedback and will use it to improve our customer interactions and reservation handling, as we want all our guests to feel welcomed and valued."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Erdem Ko\u00e7er"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Negative"", ""satisfactoryLevel"": 40.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1955372_G_AbFvOqka,1955372,2025-02-09 12:09:50.090000+00:00,Fulya Uzun,1,"Nice food, but bad attitude","Hey Fulya! We're glad you enjoyed our food at FACTORY GIRL, but we're sorry to hear about the attitude you experienced. We'll definitely work on improving our service, and we hope you'll give us another chance to show you our friendly side.",dailyJobEmotionAI,Negative,60,93,AbFvOqkaj2rRIHTmiWIXtgP0SrWzVimsOZVQVi5pgCZHtOIj7Qt_fZlIEXwXlzYQ-oZzeyKQN02y,69,,"{""date"": ""2025-02-09 12:09:50.090000+00:00"", ""google_review_id"": ""AbFvOqkaj2rRIHTmiWIXtgP0SrWzVimsOZVQVi5pgCZHtOIj7Qt_fZlIEXwXlzYQ-oZzeyKQN02y"", ""id"": 1955372, ""isDraft"": false, ""ratingText"": ""Nice food, but bad attitude"", ""ratingValue"": 1.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hey Fulya! We're glad you enjoyed our food at FACTORY GIRL, but we're sorry to hear about the attitude you experienced. We'll definitely work on improving our service, and we hope you'll give us another chance to show you our friendly side."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Fulya Uzun"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Negative"", ""satisfactoryLevel"": 60.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": 23234.0, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1953493_G_AbFvOqkF,1953493,2025-02-07 02:25:07.909000+00:00,Daniella Cicchi-Piccolotto,5,"Gluten free friendly & packed with flavours! These colourful bowls offered layers of ingredients you must experience. Pleasant staff, clean, fresh atmosphere; no disappointments here!","Hey Daniella! We're thrilled to hear you enjoyed our colorful and flavorful gluten-free options at FACTORY GIRL. Your kind words about our staff and atmosphere mean the world to us, and we can't wait to welcome you back for another delicious experience soon!",dailyJobEmotionAI,Positive,90,93,AbFvOqkFd1LFj-AmJeaA87-YBovycSWDCTnOnyInsi1oVfbz8xeGumrG3S_sbmOoQSdeEr0UZeshXw,69,,"{""date"": ""2025-02-07 02:25:07.909000+00:00"", ""google_review_id"": ""AbFvOqkFd1LFj-AmJeaA87-YBovycSWDCTnOnyInsi1oVfbz8xeGumrG3S_sbmOoQSdeEr0UZeshXw"", ""id"": 1953493, ""isDraft"": false, ""ratingText"": ""Gluten free friendly & packed with flavours! These colourful bowls offered layers of ingredients you must experience. Pleasant staff, clean, fresh atmosphere; no disappointments here!"", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hey Daniella! We're thrilled to hear you enjoyed our colorful and flavorful gluten-free options at FACTORY GIRL. Your kind words about our staff and atmosphere mean the world to us, and we can't wait to welcome you back for another delicious experience soon!"", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Daniella Cicchi-Piccolotto"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 90.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1951768_G_AbFvOqnh,1951768,2025-02-06 14:11:41.941000+00:00,Rocío B.,5,,"Hey Rocío! We're thrilled to see your five-star rating for FACTORY GIRL in Amsterdam - it's made our day! We'd love to hear more about what you enjoyed during your visit, so feel free to drop us a line at helloamsterdam@factorygirl.net anytime.",dailyJobEmotionAI,,0,93,AbFvOqnhjB_nyvsdu6Hoyed_OeCQEb86-RCDskYlh2PD3lYEAG6MBZdeHDNXwmvbdo5vL7cCGV9vlg,69,,"{""date"": ""2025-02-06 14:11:41.941000+00:00"", ""google_review_id"": ""AbFvOqnhjB_nyvsdu6Hoyed_OeCQEb86-RCDskYlh2PD3lYEAG6MBZdeHDNXwmvbdo5vL7cCGV9vlg"", ""id"": 1951768, ""isDraft"": false, ""ratingText"": """", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hey Roc\u00edo! We're thrilled to see your five-star rating for FACTORY GIRL in Amsterdam - it's made our day! We'd love to hear more about what you enjoyed during your visit, so feel free to drop us a line at helloamsterdam@factorygirl.net anytime."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Roc\u00edo B."", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": null, ""satisfactoryLevel"": 0.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1951629_T_71,1951629,2025-02-06 06:45:40+00:00,Moon123,4,"Good Experience,","Hi there!



We're delighted to hear you had a good experience at FACTORY GIRL Brunch Restaurant. Your animated feedback brings a smile to our faces, and we're grateful you took the time to share your thoughts. We hope to welcome you back soon for another enjoyable brunch adventure.



Best Regards,

Factory Girl Team",notReplied,Positive,90,93,,71,https://www.happycow.net/reviews/factory-girl-amsterdam-196736/1856423#reviews,"{""date"": ""2025-02-06 06:45:40+00:00"", ""google_review_id"": null, ""id"": 1951629, ""isDraft"": false, ""ratingText"": ""Good Experience,"", ""ratingValue"": 4.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hi there!\n\n\n\nWe're delighted to hear you had a good experience at FACTORY GIRL Brunch Restaurant. Your animated feedback brings a smile to our faces, and we're grateful you took the time to share your thoughts. We hope to welcome you back soon for another enjoyable brunch adventure.\n\n\n\nBest Regards,\n\nFactory Girl Team"", ""reviewReplyType"": ""notReplied"", ""reviewerTitle"": ""Moon123"", ""url"": ""https://www.happycow.net/reviews/factory-girl-amsterdam-196736/1856423#reviews"", ""thirdPartyReviewSourcesId"": 71, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": true, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 90.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": false, ""reviewStatus_editReplyFailed"": false, ""reviewStatus_requestStatus"": ""done"", ""reviewStatus_saveReplyFailed"": false, ""reviewStatus_sessionError"": false}"
REV_1951559_T_57,1951559,2025-02-04 00:00:00+00:00,Daniella C,5,"Delicious & flavourful! Plenty of gluten free options, unique dishes you must try!! Excellent service & fun atmosphere.",,notReplied,Positive,95,93,,57,https://www.tripadvisor.com/ShowUserReviews-g188590-d15036461-r992247412-Factory_Girl_Brunch_Restaurant-Amsterdam_North_Holland_Province.html,"{""date"": ""2025-02-04 00:00:00+00:00"", ""google_review_id"": null, ""id"": 1951559, ""isDraft"": false, ""ratingText"": ""Delicious & flavourful! Plenty of gluten free options, unique dishes you must try!! Excellent service & fun atmosphere."", ""ratingValue"": 5.0, ""replyByOpenAi"": false, ""reviewReply"": """", ""reviewReplyType"": ""notReplied"", ""reviewerTitle"": ""Daniella C"", ""url"": ""https://www.tripadvisor.com/ShowUserReviews-g188590-d15036461-r992247412-Factory_Girl_Brunch_Restaurant-Amsterdam_North_Holland_Province.html"", ""thirdPartyReviewSourcesId"": 57, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 95.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1946101_G_AbFvOqk0,1946101,2025-02-03 10:57:10.011000+00:00,Iria Gonzalez Otero,1,"In general pretty bad! First the waitress was super rude when taking our order, they messed up our order which we told them about and they 'fix' it just by adding a poached egg on top. To finish up, when we asked for the check it wasn't even what we ordered. In general pretty bad service, food is average! Would not recommend either will come back!","Dear Iria, we're deeply sorry to hear about your disappointing experience at FACTORY GIRL. We take your feedback seriously and will address the issues you've raised with our staff to ensure significant improvements in both service and food quality.",dailyJobEmotionAI,Negative,40,93,AbFvOqk0ZdrZpmt_Tw2y5JpHYX4ChtuWwDPGGyTtnEc9G0E-Vj_KPMsWoZ9IXgR-MnnUknLb-fku,69,,"{""date"": ""2025-02-03 10:57:10.011000+00:00"", ""google_review_id"": ""AbFvOqk0ZdrZpmt_Tw2y5JpHYX4ChtuWwDPGGyTtnEc9G0E-Vj_KPMsWoZ9IXgR-MnnUknLb-fku"", ""id"": 1946101, ""isDraft"": false, ""ratingText"": ""In general pretty bad! First the waitress was super rude when taking our order, they messed up our order which we told them about and they 'fix' it just by adding a poached egg on top. To finish up, when we asked for the check it wasn't even what we ordered. In general pretty bad service, food is average! Would not recommend either will come back!"", ""ratingValue"": 1.0, ""replyByOpenAi"": true, ""reviewReply"": ""Dear Iria, we're deeply sorry to hear about your disappointing experience at FACTORY GIRL. We take your feedback seriously and will address the issues you've raised with our staff to ensure significant improvements in both service and food quality."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Iria Gonzalez Otero"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Negative"", ""satisfactoryLevel"": 40.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": 23101.0, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
